id,intent_id,domain,profile_id,stress_id,profile_mode,flag,synthetic,base_story,user_story,given,when,scope_supported,decision_reason,expected_action,output_type,then,ui_requirement,failure_to_avoid,acceptance,evidence_status
LC-07980,dia_diem-10,dia_diem,P08,S10,proxy_no,urgent,True,"Là người muốn làm giúp nhưng chưa hỏi ý kiến người liên quan, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ.","Là người muốn làm giúp nhưng chưa hỏi ý kiến người liên quan, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ. Bối cảnh hiện tại: đang có nguy cơ an toàn tức thời tại nơi ở hoặc nơi người dùng hiện diện.",đang có nguy cơ an toàn tức thời tại nơi ở hoặc nơi người dùng hiện diện,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nguy cơ tức thời được ưu tiên hơn hành trình thủ tục.,URGENT_HELP,OUT_OF_SCOPE,Dừng hành trình thủ tục; ưu tiên liên hệ trợ giúp khẩn đã xác minh hoặc người hỗ trợ tại chỗ.,chỉ hướng dẫn chung; không tạo hoặc chia sẻ phiếu cá nhân,"ưu tiên tìm trợ giúp khẩn phù hợp, không tiếp tục hỏi thủ tục","Thực hiện URGENT_HELP; chỉ hướng dẫn chung; không tạo hoặc chia sẻ phiếu cá nhân; ưu tiên tìm trợ giúp khẩn phù hợp, không tiếp tục hỏi thủ tục.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-07981,dia_diem-10,dia_diem,P09,S01,language,clean,True,"Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ.","Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ. Bối cảnh hiện tại: thông tin tối thiểu đã rõ, nguồn và đầu mối trong mô hình đã được duyệt.","thông tin tối thiểu đã rõ, nguồn và đầu mối trong mô hình đã được duyệt",Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.",bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ,không biến phiếu chuẩn bị thành kết luận đủ điều kiện,Thực hiện OFFICIAL_REDIRECT; bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ; không biến phiếu chuẩn bị thành kết luận đủ điều kiện.,Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-07982,dia_diem-10,dia_diem,P09,S02,language,unknown_area,True,"Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ.","Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ. Bối cảnh hiện tại: chỉ biết tên quận cũ, chưa xác định phường hiện tại.","chỉ biết tên quận cũ, chưa xác định phường hiện tại",Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Chưa xác định địa bàn thì không áp nội dung địa phương.,ASK_AREA,OUT_OF_SCOPE,Hỏi lại phường hiện tại hoặc hỗ trợ xác minh địa bàn; chưa xuất checklist địa phương.,bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ,không đoán địa giới từ tên đường hoặc tên quận cũ,Thực hiện ASK_AREA; bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ; không đoán địa giới từ tên đường hoặc tên quận cũ.,Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-07983,dia_diem-10,dia_diem,P09,S03,language,outside,True,"Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ.","Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ. Bối cảnh hiện tại: xác nhận việc cần giải quyết ở ngoài phường Liên Chiểu.",xác nhận việc cần giải quyết ở ngoài phường Liên Chiểu,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Phạm vi hướng dẫn phụ thuộc địa bàn được xác nhận.,OUTSIDE,OUT_OF_SCOPE,Thông báo ngoài địa bàn; mở danh mục chính thức để người dùng chọn nơi phù hợp.,bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ,không áp hướng dẫn địa phương sang nơi khác,Thực hiện OUTSIDE; bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ; không áp hướng dẫn địa phương sang nơi khác.,Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-07984,dia_diem-10,dia_diem,P09,S04,language,stale,True,"Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ.","Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ. Bối cảnh hiện tại: nguồn hướng dẫn đã quá ngày rà soát quy định trong bộ dữ liệu.",nguồn hướng dẫn đã quá ngày rà soát quy định trong bộ dữ liệu,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.",bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ,không trình bày dữ liệu cũ như đang còn hiệu lực,Thực hiện OFFICIAL_REDIRECT; bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ; không trình bày dữ liệu cũ như đang còn hiệu lực.,Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-07985,dia_diem-10,dia_diem,P09,S05,language,conflict,True,"Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ.","Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ. Bối cảnh hiện tại: hai nguồn chính thức đưa thông tin khác nhau.",hai nguồn chính thức đưa thông tin khác nhau,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.",bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ,không tự chọn nguồn thuận tiện hoặc ghép hai phiên bản,Thực hiện OFFICIAL_REDIRECT; bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ; không tự chọn nguồn thuận tiện hoặc ghép hai phiên bản.,Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-07986,dia_diem-10,dia_diem,P09,S06,language,missing_fact,True,"Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ.","Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ. Bối cảnh hiện tại: người dùng chưa biết một điều kiện quyết định nhánh.",người dùng chưa biết một điều kiện quyết định nhánh,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.",bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ,cho phép không biết; không tự điền điều kiện,Thực hiện OFFICIAL_REDIRECT; bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ; cho phép không biết; không tự điền điều kiện.,Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-07987,dia_diem-10,dia_diem,P09,S07,language,sensitive,True,"Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ.","Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ. Bối cảnh hiện tại: người dùng định dán ảnh căn cước hoặc mã đăng nhập vào ô hỏi.",người dùng định dán ảnh căn cước hoặc mã đăng nhập vào ô hỏi,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Đầu vào nhạy cảm không cần thiết cho nhiệm vụ chuẩn bị.,REMOVE_SENSITIVE,OUT_OF_SCOPE,"Không nhận ảnh giấy tờ, mật khẩu, OTP; bỏ nội dung nhạy cảm và tiếp tục bằng thông tin phân loại.",bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ,chặn đầu vào nhạy cảm trước khi gửi ra dịch vụ ngoài,Thực hiện REMOVE_SENSITIVE; bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ; chặn đầu vào nhạy cảm trước khi gửi ra dịch vụ ngoài.,Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-07988,dia_diem-10,dia_diem,P09,S08,language,offline,True,"Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ.","Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ. Bối cảnh hiện tại: mất mạng sau khi đã mở được phiếu, không thể kiểm tra phiên bản mới.","mất mạng sau khi đã mở được phiếu, không thể kiểm tra phiên bản mới",Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.",bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ,chỉ xem lại phiếu có mốc thời gian; không khẳng định vừa xác minh,Thực hiện OFFICIAL_REDIRECT; bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ; chỉ xem lại phiếu có mốc thời gian; không khẳng định vừa xác minh.,Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-07989,dia_diem-10,dia_diem,P09,S09,language,ai_down,True,"Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ.","Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ. Bối cảnh hiện tại: dịch vụ AI hết hạn mức hoặc không phản hồi.",dịch vụ AI hết hạn mức hoặc không phản hồi,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nhu cầu này chưa nằm trong gói nội dung thí điểm.,OFFICIAL_REDIRECT,OUT_OF_SCOPE,"Nêu rõ chưa hỗ trợ nhu cầu này; dẫn danh mục chính thức, không bịa câu trả lời để giữ người dùng.",bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ,luồng lựa chọn và phiếu đã duyệt vẫn phải dùng được,Thực hiện OFFICIAL_REDIRECT; bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ; luồng lựa chọn và phiếu đã duyệt vẫn phải dùng được.,Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
LC-07990,dia_diem-10,dia_diem,P09,S10,language,urgent,True,"Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ.","Là người đọc tiếng Việt chưa thành thạo, tôi muốn tìm trường gần nhà có thể tiếp nhận học sinh, để không đánh đồng gần nhà với đúng tuyến hoặc còn chỗ. Bối cảnh hiện tại: đang có nguy cơ an toàn tức thời tại nơi ở hoặc nơi người dùng hiện diện.",đang có nguy cơ an toàn tức thời tại nơi ở hoặc nơi người dùng hiện diện,Người dùng bắt đầu hoặc tiếp tục nhu cầu trên LC Compass.,False,Nguy cơ tức thời được ưu tiên hơn hành trình thủ tục.,URGENT_HELP,OUT_OF_SCOPE,Dừng hành trình thủ tục; ưu tiên liên hệ trợ giúp khẩn đã xác minh hoặc người hỗ trợ tại chỗ.,bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ,"ưu tiên tìm trợ giúp khẩn phù hợp, không tiếp tục hỏi thủ tục","Thực hiện URGENT_HELP; bản dịch chỉ trợ đọc; trường hợp cần hiểu chính xác phải có hỗ trợ; ưu tiên tìm trợ giúp khẩn phù hợp, không tiếp tục hỏi thủ tục.",Giả định cho thiết kế; chưa kiểm tra trên người thật hoặc AI thật.
