"id","name","category","categoryLabel","address","street","ward","source","verificationMethod","coordinates.lat","coordinates.lng","notes"
"poi-lc-1506","Quán cà phê đón tiếp đối tác (Số 230 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 230 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1507","Quán bún mắm nêm bà Năm (Số 14 Đồng Kè)","food","Ẩm thực & Đời sống","Số 14 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
"poi-lc-1508","Quầy bánh mì que nóng giòn (Số 18 Đồng Kè)","food","Ẩm thực & Đời sống","Số 18 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bánh mì pa tê thịt nóng hổi"
"poi-lc-1509","Tiệm kim hoàn & Bạc trang sức (Số 22 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 22 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mua bán vàng bạc trang sức dân sinh"
"poi-lc-1510","Quầy hoa tươi & Trái cây cúng (Số 26 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 26 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hoa cúc, lay ơn, trái cây ngày rằm mùng một"
"poi-lc-1511","Quán bún mắm nêm bà Năm (Số 30 Đồng Kè)","food","Ẩm thực & Đời sống","Số 30 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
"poi-lc-1512","Quầy bánh mì que nóng giòn (Số 34 Đồng Kè)","food","Ẩm thực & Đời sống","Số 34 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bánh mì pa tê thịt nóng hổi"
"poi-lc-1513","Tiệm kim hoàn & Bạc trang sức (Số 38 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 38 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mua bán vàng bạc trang sức dân sinh"
"poi-lc-1514","Quầy hoa tươi & Trái cây cúng (Số 42 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 42 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hoa cúc, lay ơn, trái cây ngày rằm mùng một"
"poi-lc-1515","Quán bún mắm nêm bà Năm (Số 46 Đồng Kè)","food","Ẩm thực & Đời sống","Số 46 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
"poi-lc-1516","Quầy bánh mì que nóng giòn (Số 50 Đồng Kè)","food","Ẩm thực & Đời sống","Số 50 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bánh mì pa tê thịt nóng hổi"
"poi-lc-1517","Tiệm kim hoàn & Bạc trang sức (Số 54 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 54 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mua bán vàng bạc trang sức dân sinh"
"poi-lc-1518","Quầy hoa tươi & Trái cây cúng (Số 58 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 58 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hoa cúc, lay ơn, trái cây ngày rằm mùng một"
"poi-lc-1519","Quán bún mắm nêm bà Năm (Số 62 Đồng Kè)","food","Ẩm thực & Đời sống","Số 62 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
"poi-lc-1520","Quầy bánh mì que nóng giòn (Số 66 Đồng Kè)","food","Ẩm thực & Đời sống","Số 66 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bánh mì pa tê thịt nóng hổi"
"poi-lc-1521","Tiệm kim hoàn & Bạc trang sức (Số 70 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 70 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mua bán vàng bạc trang sức dân sinh"
"poi-lc-1522","Quầy hoa tươi & Trái cây cúng (Số 74 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 74 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hoa cúc, lay ơn, trái cây ngày rằm mùng một"
"poi-lc-1523","Quán bún mắm nêm bà Năm (Số 78 Đồng Kè)","food","Ẩm thực & Đời sống","Số 78 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
"poi-lc-1524","Quầy bánh mì que nóng giòn (Số 82 Đồng Kè)","food","Ẩm thực & Đời sống","Số 82 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bánh mì pa tê thịt nóng hổi"
"poi-lc-1525","Tiệm kim hoàn & Bạc trang sức (Số 86 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 86 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mua bán vàng bạc trang sức dân sinh"
"poi-lc-1526","Quầy hoa tươi & Trái cây cúng (Số 90 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 90 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hoa cúc, lay ơn, trái cây ngày rằm mùng một"
"poi-lc-1527","Quán bún mắm nêm bà Năm (Số 94 Đồng Kè)","food","Ẩm thực & Đời sống","Số 94 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
"poi-lc-1528","Quầy bánh mì que nóng giòn (Số 98 Đồng Kè)","food","Ẩm thực & Đời sống","Số 98 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bánh mì pa tê thịt nóng hổi"
"poi-lc-1529","Tiệm kim hoàn & Bạc trang sức (Số 102 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 102 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mua bán vàng bạc trang sức dân sinh"
"poi-lc-1530","Quầy hoa tươi & Trái cây cúng (Số 106 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 106 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hoa cúc, lay ơn, trái cây ngày rằm mùng một"
"poi-lc-1531","Quán bún mắm nêm bà Năm (Số 110 Đồng Kè)","food","Ẩm thực & Đời sống","Số 110 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
"poi-lc-1532","Quầy bánh mì que nóng giòn (Số 114 Đồng Kè)","food","Ẩm thực & Đời sống","Số 114 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bánh mì pa tê thịt nóng hổi"
"poi-lc-1533","Tiệm kim hoàn & Bạc trang sức (Số 118 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 118 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mua bán vàng bạc trang sức dân sinh"
"poi-lc-1534","Quầy hoa tươi & Trái cây cúng (Số 122 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 122 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hoa cúc, lay ơn, trái cây ngày rằm mùng một"
"poi-lc-1535","Quán bún mắm nêm bà Năm (Số 126 Đồng Kè)","food","Ẩm thực & Đời sống","Số 126 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
"poi-lc-1536","Quầy bánh mì que nóng giòn (Số 130 Đồng Kè)","food","Ẩm thực & Đời sống","Số 130 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bánh mì pa tê thịt nóng hổi"
"poi-lc-1537","Tiệm kim hoàn & Bạc trang sức (Số 134 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 134 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mua bán vàng bạc trang sức dân sinh"
"poi-lc-1538","Quầy hoa tươi & Trái cây cúng (Số 138 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 138 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hoa cúc, lay ơn, trái cây ngày rằm mùng một"
"poi-lc-1539","Quán bún mắm nêm bà Năm (Số 142 Đồng Kè)","food","Ẩm thực & Đời sống","Số 142 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
"poi-lc-1540","Quầy bánh mì que nóng giòn (Số 146 Đồng Kè)","food","Ẩm thực & Đời sống","Số 146 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bánh mì pa tê thịt nóng hổi"
"poi-lc-1541","Tiệm kim hoàn & Bạc trang sức (Số 150 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 150 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mua bán vàng bạc trang sức dân sinh"
"poi-lc-1542","Quầy hoa tươi & Trái cây cúng (Số 154 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 154 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hoa cúc, lay ơn, trái cây ngày rằm mùng một"
"poi-lc-1543","Quán bún mắm nêm bà Năm (Số 158 Đồng Kè)","food","Ẩm thực & Đời sống","Số 158 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
"poi-lc-1544","Quầy bánh mì que nóng giòn (Số 162 Đồng Kè)","food","Ẩm thực & Đời sống","Số 162 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bánh mì pa tê thịt nóng hổi"
"poi-lc-1545","Tiệm kim hoàn & Bạc trang sức (Số 166 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 166 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mua bán vàng bạc trang sức dân sinh"
"poi-lc-1546","Quầy hoa tươi & Trái cây cúng (Số 170 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 170 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hoa cúc, lay ơn, trái cây ngày rằm mùng một"
"poi-lc-1547","Quán bún mắm nêm bà Năm (Số 174 Đồng Kè)","food","Ẩm thực & Đời sống","Số 174 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
"poi-lc-1548","Quầy bánh mì que nóng giòn (Số 178 Đồng Kè)","food","Ẩm thực & Đời sống","Số 178 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Bánh mì pa tê thịt nóng hổi"
"poi-lc-1549","Tiệm kim hoàn & Bạc trang sức (Số 182 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 182 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Mua bán vàng bạc trang sức dân sinh"
"poi-lc-1550","Quầy hoa tươi & Trái cây cúng (Số 186 Đồng Kè)","market","Chợ & Mua sắm thiết yếu","Số 186 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hoa cúc, lay ơn, trái cây ngày rằm mùng một"
"poi-lc-1551","Quán bún mắm nêm bà Năm (Số 190 Đồng Kè)","food","Ẩm thực & Đời sống","Số 190 đường Đồng Kè, phường Liên Chiểu, TP. Đà Nẵng","Đồng Kè","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đặc sản mắm nêm Đà Nẵng nức tiếng"
